"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-150","Virginia Society of Professional Engineers PAC","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","2546.00","502","7.20","0","2546.00","502","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","04/01/2002","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","35.00","7","7.69","0","35.00","7","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","02/07/2001","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","1875.00","13","0.00","0","1800.00","18","67.53","0","3675.00","31","0.00","0.00","3850.00","3850.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","R","","04/05/2001","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","650.00","4","0.00","0","200.00","2","6.97","0","850.00","6","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","06/01/2001","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","1600.00","11","0.00","0","600.00","6","2.51","0","2200.00","17","0.00","2100.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","09/20/2001","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","100.00","1","0.00","0","0.00","0","0.00","0","100.00","1","0.00","800.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","150.00","2","0.00","0","255.00","16","2.25","0","405.00","18","0.00","1700.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","0.00","0","1.08","0","0.00","0","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","A","","08/26/2004","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","1875.00","13","0.00","0","1800.00","18","67.53","0","3675.00","31","0.00","0.00","3850.00","3850.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","R","","04/13/2001","T","0","Treas","Horton","Stephen","","G","89982.88","4","0.00","0","0.00","0","0.00","0","89982.88","4","0.00","74032.88","0.00","0.00","0.00","0.00","","",""
"91-190","McGuireWoods LLP","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","06/01/2001","T","0","Treas","Horton","Stephen","","G","12600.00","1","0.00","0","0.00","0","0.00","0","12600.00","1","0.00","14900.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","07/16/2001","JUL16_01","01/01/2001","06/30/2001","E","R","","07/19/2001","T","0","Treas","Horton","Stephen","","G","31450.00","2","0.00","0","0.00","0","0.00","0","31450.00","2","0.00","27200.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","09/20/2001","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treas","Horton","Stephen","","G","11100.00","1","0.00","0","0.00","0","0.00","0","11100.00","1","0.00","11750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","9250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","01/15/2002","JANN15_02","11/30/2001","12/31/2001","E","R","","01/16/2002","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","12/06/2001","DECN06_01","10/25/2001","11/29/2001","E","R","","01/16/2002","T","0","Treas","Horton","Stephen","","G","13698.60","1","0.00","0","0.00","0","0.00","0","13698.60","1","0.00","11426.23","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/28/2002","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/18/2001","T","0","Treasurer","Whitehead","D","C","G","7200.00","26","0.00","0","0.00","0","23.66","0","7200.00","26","0.00","3546.45","0.00","0.00","0.00","0.00","","",""
"91-191","Eye PAC - VA Ophthalmology","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","A","","07/16/2001","T","0","Treasurer","Whitehead","D","C","G","1000.00","4","0.00","0","100.00","1","0.00","0","1100.00","5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treasurer","Whitehead","D","C","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Whitehead","D","C","G","1200.00","5","0.00","0","0.00","0","0.00","0","1200.00","5","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","10/26/2001","L","0","Treasurer","Whitehead","D","C","G","500.00","2","0.00","0","0.00","0","0.00","0","500.00","2","0.00","11625.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treasurer","Whitehead","D","C","G","3900.00","16","0.00","0","0.00","0","0.00","0","3900.00","16","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Whitehead","D","C","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Gravatt","Shelley","","G","0.00","0","0.00","0","0.00","0","69.48","0","0.00","0","0.00","20500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","R","","04/30/2001","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","0.00","0","455.65","0","0.00","0","0.00","9682.35","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","06/04/2001","T","0","Treasurer","Dickinson","Terry","","G","159579.50","774","0.00","0","17244.75","288","104.04","0","176824.25","1062","0.00","38158.81","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","0.00","0","243.79","0","0.00","0","0.00","2652.32","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Dickinson","Terry","","G","11475.00","44","0.00","0","1090.00","20","141.20","0","12565.00","64","0.00","87705.38","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","17.76","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","60.00","1","132.85","0","60.00","1","0.00","32700.64","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","06/04/2001","T","0","Treasurer","Bailey","Mary","L","G","19420.00","24","0.00","0","475.00","6","0.00","0","19895.00","30","0.00","18365.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treasurer","Bailey","Mary","L","G","6350.00","13","0.00","0","220.00","4","306.41","0","6570.00","17","0.00","4843.96","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Bailey","Mary","L","G","41379.90","41","0.00","0","100.00","1","0.00","0","41479.90","42","0.00","23267.03","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treasurer","Bailey","Mary","L","G","2175.00","5","0.00","0","100.00","1","0.00","0","2275.00","6","0.00","9250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","R","","08/21/2003","T","0","Treasurer","Bailey","Mary","L","G","500.00","2","0.00","0","2700.00","36","0.00","0","3200.00","38","0.00","1098.90","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","A","","07/19/2001","T","0","Treasurer","Davenport","Carlton","","G","18667.60","2","0.00","0","0.00","0","50.15","0","18667.60","2","0.00","30500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","09/20/2001","T","0","Treasurer","Davenport","Carlton","","G","23579.00","2","0.00","0","0.00","0","5.69","0","23579.00","2","0.00","31180.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Davenport","Carlton","","G","74623.58","4","0.00","0","0.00","0","41.35","0","74623.58","4","0.00","70425.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treasurer","Davenport","Carlton","","G","19908.70","1","0.00","0","0.00","0","0.00","0","19908.70","1","0.00","88950.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2001","01/15/2002","JANN15_02","11/30/2001","12/31/2001","E","R","","08/22/2003","T","0","Treasurer","Davenport","Carlton","","G","9333.80","1","0.00","0","0.00","0","-97.28","0","9333.80","1","0.00","12300.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","09/20/2001","T","0","Treasurer","Hodges","Thomas","","G","822.90","14","0.00","0","1062.00","144","0.00","0","1884.90","158","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Hodges","Thomas","","G","730.40","19","0.00","0","3237.25","310","108.35","0","3967.65","329","0.00","16214.98","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treasurer","Hodges","Thomas","","G","183.75","12","0.00","0","1165.75","140","700.00","0","1349.50","152","0.00","7750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Hodges","Thomas","","G","610.80","36","0.00","0","3291.25","214","0.00","0","3902.05","250","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-260","Washington Gas Light Company Virginia PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","08/20/2003","L","0","Treasurer","Bazilio","Ralph","B","G","0.00","0","0.00","0","60.00","24","0.00","0","60.00","24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","A","","07/16/2001","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","2050.00","2","0.00","0","0.00","0","4.46","0","2050.00","2","0.00","116.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","1750.00","5","0.00","0","200.00","2","16.57","0","1950.00","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","09/20/2001","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","250.00","3","15.94","0","250.00","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","700.00","2","0.00","0","0.00","0","0.79","0","700.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","06/04/2001","T","0","Treasurer","Pratt","Mark","C","G","30000.00","1","0.00","0","0.00","0","10.17","0","30000.00","1","0.00","43000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treasurer","Pratt","Mark","C","G","30000.00","1","0.00","0","0.00","0","24.15","0","30000.00","1","0.00","13500.45","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Pratt","Mark","C","G","30000.00","1","0.00","0","0.00","0","18.86","0","30000.00","1","0.00","36753.60","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","10/26/2001","T","0","Treasurer","Pratt","Mark","C","G","0.00","0","0.00","0","0.00","0","9.05","0","0.00","0","0.00","18001.65","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","01/28/2002","T","0","Treasurer","Pratt","Mark","C","G","30000.00","1","0.00","0","0.00","0","9.22","0","30000.00","1","0.00","19251.05","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","08/21/2003","T","0","Treasurer","Pratt","Mark","C","G","20000.00","1","0.00","0","0.00","0","6.05","0","20000.00","1","0.00","6513.85","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","01/16/2001","JAN16_01","07/01/2000","12/31/2000","E","R","","01/18/2001","T","0","Treasurer","Sawyer","Sydney","W","G","250.00","1","0.00","0","25.00","1","0.00","0","275.00","2","0.00","9167.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","07/16/2001","L","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","0.00","0","750.00","0","0.00","0","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","262.14","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Sawyer","Sydney","W","G","1700.00","6","0.00","0","1588.00","31","0.00","0","3288.00","37","0.00","3245.55","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","10/18/2001","T","0","Treasurer","Sawyer","Sydney","W","G","1275.00","3","0.00","0","875.00","16","0.00","0","2150.00","19","0.00","750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/31/2001","T","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","450.00","14","1250.00","0","450.00","14","0.00","6708.06","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-337","Richmond Education Association PAC","2001","04/16/2001","APRN16_01","01/01/2001","03/31/2001","E","R","","04/30/2001","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","984.83","300","0.00","0","984.83","300","0.00","990.58","2955.24","0.00","0.00","2955.24","0.00","0","0.00"
"91-337","Richmond Education Association PAC","2001","06/04/2001","JUNN04_01","04/01/2001","05/30/2001","E","R","","06/04/2001","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","557.25","300","0.00","0","557.25","300","0.00","2367.49","2955.24","0.00","0.00","2955.24","0.00","0","0.00"
"91-337","Richmond Education Association PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","1707.54","325","0.00","0","1707.54","325","0.00","452.46","2955.24","0.00","0.00","2955.24","0.00","0","0.00"
"91-337","Richmond Education Association PAC","2001","09/17/2001","SEPN17_01","07/01/2001","08/31/2001","E","R","","09/21/2001","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","1878.00","375","0.00","0","1878.00","375","0.00","744.73","2955.24","0.00","0.00","2955.24","0.00","0","0.00"
"91-337","Richmond Education Association PAC","2001","10/15/2001","OCTN15_01","09/01/2001","09/30/2001","E","R","","10/26/2001","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","2955.24","0.00","0.00","2955.24","0.00","0","0.00"
"91-337","Richmond Education Association PAC","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Treasurer","Edmonds","Joseph","B","G","0.00","0","0.00","0","1112.83","375","0.00","0","1112.83","375","0.00","0.00","2955.24","0.00","0.00","2955.24","0.00","0","0.00"
"91-401","Commonwealth Sportsmen Alliance","2001","10/29/2001","OCTN29_01","10/01/2001","10/24/2001","E","R","","10/30/2001","T","0","Chairman","Burch","H","","G","5157.50","3","3022.50","3","0.00","0","0.00","0","8180.00","6","3022.50","8179.75","6500.00","0.00","0.00","6500.00","0.00","0","0.00"
"91-401","Commonwealth Sportsmen Alliance","2001","01/15/2002","JAN15_02","07/01/2001","12/31/2001","E","R","","01/16/2002","T","0","Chairman","Burch","H","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","6500.00","0.00","0.00","6500.00","0.00","0","0.00"
"91-517","Make Women Count PAC","2001","07/16/2001","JULN16_01","05/31/2001","06/30/2001","E","R","","07/19/2001","T","0","Treas","Gastanoga","Claire Guthrie","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1751.12","0.00","0.00","0.00","0.00","0.00","0","0.00"
