"Committee Code","Committee Type","Report Year","Report Due Date","Report Code","Report Start Date","Report Ending Date","Fling Source Type","Filing Type","Amended Count","Date Received","Filing Status","ELECTION_YEAR","Officer Position","Last Name","First Name","Middle Name","SCHED_ID","Sum Contrib A","Qty Contrib A","Sum Contrib B","Qty Contrib B","Sub Unitemized Contrib","Qty UnItemized Contrib","Sum Contrib C","Qty Contrib C","Total Contrib","Total Qty Contrib","Sum Exp B","Sum Exp D","Begin Loan Bal","Sum Loans Recvd E","Sum Loans Paid E","End Loan Bal","Sum Unitemized Contrib2","Qty Unitemized Contrib2","Sum Unitemized Contrib2 Exp"
"91-138","Home Builders Association of Richmond Builders PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","03/31/2003","L","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","930.00","31","40.35","0","930.00","31","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-138","Home Builders Association of Richmond Builders PAC","2002","10/28/2002","OCTN28_02","10/01/2002","10/23/2002","E","R","","08/21/2003","T","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","5550.00","185","353.84","0","5550.00","185","0.00","7842.84","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-138","Home Builders Association of Richmond Builders PAC","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","L","0","Treas","Sprigg","Susan","R","G","0.00","0","0.00","0","4200.00","140","195.10","0","4200.00","140","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-147","PAC of The Tidewater Builders Association","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2003","T","0","Treasurer","Latham","Randy","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1060.17","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2002","06/03/2002","JUN03_02","04/01/2002","05/29/2002","E","R","","06/04/2002","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","127.50","24","2.77","0","127.50","24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","670.00","131","14.40","0","670.00","131","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","1100.00","214","2.93","0","1100.00","214","0.00","625.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","0.00","0","2.88","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-150","Virginia Society of Professional Engineers PAC","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Exec Director","Dicks","Leigh","","G","0.00","0","0.00","0","2045.00","397","8.44","0","2045.00","397","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2002","06/03/2002","JUN03_02","04/01/2002","05/29/2002","E","R","","06/04/2002","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","800.00","4","0.00","0","1200.00","12","0.66","0","2000.00","16","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","300.00","3","0.98","0","300.00","3","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/10/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","0.00","0","0.00","0","100.00","1","0.00","0","100.00","1","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-157","VAPAC-Independent Insurance Agents Of VA Political Affairs","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Treasurer","Bradshaw, Jr. MAM","Robert","N","G","750.00","3","0.00","0","600.00","6","0.00","0","1350.00","9","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2002","09/13/2002","SEPN13_02","07/01/2002","08/31/2002","E","R","","09/25/2002","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","8940.50","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Treas","Horton","Stephen","","G","23940.50","2","0.00","0","0.00","0","0.00","0","23940.50","2","0.00","18650.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/06/2002","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","5750.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/22/2003","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4650.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2002","01/15/2003","JAN15_03","07/01/2002","12/31/2002","E","R","","08/20/2003","T","0","Treas","Horton","Stephen","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4650.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-190","McGuireWoods LLP","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Treas","Horton","Stephen","","G","101900.00","4","0.00","0","0.00","0","0.00","0","101900.00","4","0.00","81900.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2002","06/03/2002","JUN03_02","04/01/2002","05/29/2002","E","R","","06/04/2002","T","0","Treasurer","Whitehead","D","C","G","5250.00","21","0.00","0","0.00","0","0.00","0","5250.00","21","0.00","3300.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/04/2002","T","0","Treasurer","Whitehead","D","C","G","11250.00","44","0.00","0","250.00","3","0.00","0","11500.00","47","0.00","5350.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/06/2002","T","0","Treasurer","Whitehead","D","C","G","625.00","3","0.00","0","0.00","0","0.00","0","625.00","3","0.00","1516.45","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-191","Eye PAC - VA Ophthalmology","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2003","T","0","Treasurer","Whitehead","D","C","G","250.00","1","0.00","0","100.00","1","0.00","0","350.00","2","0.00","4216.46","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2002","06/03/2002","JUN03_02","04/01/2002","05/29/2002","E","R","","06/04/2002","T","0","Treasurer","Gravatt","Shelley","","G","17677.01","45","0.00","0","103.57","5","549.06","0","17780.58","50","0.00","11531.22","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Treasurer","Gravatt","Shelley","","G","32270.44","49","0.00","0","70.05","4","1688.74","0","32340.49","53","0.00","15050.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Gravatt","Shelley","","G","8421.88","48","0.00","0","11.48","3","22.97","0","8433.36","51","0.00","8500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/21/2003","T","0","Treasurer","Gravatt","Shelley","","G","0.00","0","0.00","0","0.00","0","12.79","0","0.00","0","0.00","4746.46","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-198","Virginia Beer Wholesalers Association PAC","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Treasurer","Gravatt","Shelley","","G","25553.17","40","0.00","0","482.92","9","64.65","0","26036.09","49","0.00","370.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/04/2002","L","0","Treasurer","Dickinson","Terry","","G","190782.00","769","450.00","3","12698.76","295","659.06","0","204130.76","1069","450.00","66049.11","0.00","0.00","0.00","0.00","200.00","2","200.00"
"91-200","Virginia Dental PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Dickinson","Terry","","G","3160.00","14","0.00","0","670.00","15","114.90","0","3830.00","29","0.00","629.18","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2002","12/09/2002","PREDEC_02","07/01/2002","12/06/2002","E","R","","12/10/2002","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/21/2003","T","0","Treasurer","Dickinson","Terry","","G","0.00","0","0.00","0","250.00","3","106.80","0","250.00","3","0.00","4144.28","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-200","Virginia Dental PAC","2002","10/28/2002","OCTN28_02","10/01/2002","10/23/2002","E","R","","08/21/2003","L","0","Treasurer","Dickinson","Terry","","G","190782.00","769","450.00","3","12698.76","295","659.06","0","204130.76","1069","450.00","66049.11","0.00","0.00","0.00","0.00","200.00","2","200.00"
"91-201","Virginia Health Care Association PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Treasurer","Bailey","Mary","L","G","60654.90","81","0.00","0","7005.00","90","0.00","0","67659.90","171","0.00","11533.02","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/04/2002","T","0","Treasurer","Bailey","Mary","L","G","60654.90","81","0.00","0","7005.00","90","0.00","0","67659.90","171","0.00","11533.02","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Bailey","Mary","L","G","1250.00","5","0.00","0","0.00","0","0.00","0","1250.00","5","0.00","7250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2003","T","0","Treasurer","Bailey","Mary","L","G","500.00","2","0.00","0","0.00","0","0.00","0","500.00","2","0.00","6250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-201","Virginia Health Care Association PAC","2002","10/28/2002","OCTN28_02","10/01/2002","10/23/2002","E","R","","08/21/2003","T","0","Treasurer","Bailey","Mary","L","G","60654.90","81","0.00","0","7005.00","90","0.00","0","67659.90","171","0.00","11533.02","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Asst Secretary","Webb","Katharine","","G","129024.55","277","0.00","0","16820.75","324","250.00","0","145845.30","601","0.00","95128.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/06/2002","T","0","Asst Secretary","Webb","Katharine","","G","49078.06","69","0.00","0","5810.68","180","0.00","0","54888.74","249","0.00","22071.75","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-202","Virginia Hospital Association PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/21/2003","T","0","Asst Secretary","Webb","Katharine","","G","10516.84","25","0.00","0","490.00","9","0.00","0","11006.84","34","0.00","25112.29","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Treasurer","Davenport","Carlton","","G","46669.00","3","0.00","0","0.00","0","-15.32","0","46669.00","3","0.00","11080.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Davenport","Carlton","","G","0.00","0","0.00","0","0.00","0","3.08","0","0.00","0","0.00","8500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/21/2003","T","0","Treasurer","Davenport","Carlton","","G","0.00","0","0.00","0","0.00","0","4.86","0","0.00","0","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-209","Virginia AFL-CIO","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Treasurer","Davenport","Carlton","","G","36985.37","3","0.00","0","0.00","0","-16.02","0","36985.37","3","0.00","20375.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/04/2002","T","0","Treasurer","Hodges","Thomas","","G","3034.66","73","0.00","0","7310.47","704","250.00","0","10345.13","777","0.00","2400.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/06/2002","T","0","Treasurer","Hodges","Thomas","","G","445.50","23","0.00","0","2036.25","147","0.00","0","2481.75","170","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2003","T","0","Treasurer","Hodges","Thomas","","G","1608.24","42","0.00","0","3539.00","196","0.00","0","5147.24","238","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2002","10/28/2002","OCTN28_02","10/01/2002","10/23/2002","E","R","","08/21/2003","T","0","Treasurer","Hodges","Thomas","","G","3034.66","73","0.00","0","7310.47","704","250.00","0","10345.13","777","0.00","2400.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-244","Insurance & Financial Advisors Political Action Committee - Virginia","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Treasurer","Hodges","Thomas","","G","2497.07","117","0.00","0","2993.48","350","400.00","0","5490.55","467","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-253","Virginia Credit Union PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Treasurer","Sherbin","Karin","","G","3912.90","49","0.00","0","34894.41","1271","2562.54","0","38807.31","1320","0.00","45022.49","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-253","Virginia Credit Union PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Sherbin","Karin","","G","157.52","6","0.00","0","28643.02","289","248.04","0","28800.54","295","0.00","11757.10","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-253","Virginia Credit Union PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/21/2003","T","0","Treasurer","Sherbin","Karin","","G","7208.51","59","0.00","0","25089.83","487","201.64","0","32298.34","546","0.00","8867.33","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-256","Virginia Sheriffs Association PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2004","L","0","Exec Director","Jones","John","","G","0.00","0","0.00","0","5000.00","1","0.00","0","5000.00","1","0.00","2150.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-256","Virginia Sheriffs Association PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","06/04/2004","L","0","Exec Director","Jones","John","","G","0.00","0","0.00","0","5000.00","1","0.00","0","5000.00","1","0.00","2150.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-256","Virginia Sheriffs Association PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","12/28/2006","L","0","Exec Director","Jones","John","","G","0.00","0","0.00","0","5000.00","1","0.00","0","5000.00","1","0.00","2150.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-260","Washington Gas Light Company Virginia PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/04/2002","T","0","Treasurer","Bazilio","Ralph","B","G","969.20","6","0.00","0","1502.00","30","0.00","0","2471.20","36","0.00","1122.35","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-260","Washington Gas Light Company Virginia PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/23/2003","T","0","Treasurer","Bazilio","Ralph","B","G","0.00","0","0.00","0","60.00","24","0.00","0","60.00","24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-260","Washington Gas Light Company Virginia PAC","2002","10/28/2002","OCTN28_02","10/01/2002","10/23/2002","E","R","","08/21/2003","T","0","Treasurer","Bazilio","Ralph","B","G","969.20","6","0.00","0","1502.00","30","0.00","0","2471.20","36","0.00","1122.35","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-260","Washington Gas Light Company Virginia PAC","2002","01/15/2003","JAN15_03","07/01/2002","12/31/2002","E","R","","08/22/2003","T","0","Treasurer","Bazilio","Ralph","B","G","0.00","0","0.00","0","60.00","24","0.00","0","60.00","24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","300.00","3","6.91","0","300.00","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/22/2003","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","500.00","1","0.00","0","0.00","0","2.80","0","500.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-261","Wood Products PAC of Virginia","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Secrt/Treas","Bush","J. R. ""Randy""","","G","0.00","0","0.00","0","0.00","0","1.03","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","10/29/2002","T","0","Treasurer","Pratt","Mark","C","G","60000.00","2","0.00","0","0.00","0","63.30","0","60000.00","2","0.00","86932.15","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/06/2002","T","0","Treasurer","Pratt","Mark","C","G","30000.00","1","0.00","0","0.00","0","4.07","0","30000.00","1","0.00","12112.50","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/21/2003","T","0","Treasurer","Pratt","Mark","C","G","20000.00","1","0.00","0","0.00","0","3.65","0","20000.00","1","0.00","12761.45","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-268","Anthem Health Plans of Virginia PAC","2002","01/15/2003","JAN15_03","07/01/2002","12/31/2002","E","R","","08/20/2003","T","0","Treasurer","Pratt","Mark","C","G","20000.00","1","0.00","0","0.00","0","3.65","0","20000.00","1","0.00","12761.45","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/04/2002","L","0","Treasurer","Sawyer","Sydney","W","G","700.00","6","0.00","0","1455.00","40","250.00","0","2155.00","46","0.00","4529.04","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/06/2002","T","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","25.00","1","0.00","0","25.00","1","0.00","3385.16","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2002","01/15/2003","JANP15_03","11/29/2002","12/31/2002","E","R","","01/15/2003","T","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2002","10/28/2002","OCTN28_02","10/01/2002","10/23/2002","E","R","","08/21/2003","L","0","Treasurer","Sawyer","Sydney","W","G","700.00","6","0.00","0","1455.00","40","250.00","0","2155.00","46","0.00","4529.04","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2002","07/15/2002","JULN15_02","05/30/2002","06/30/2002","E","R","","08/21/2003","L","0","Treasurer","Sawyer","Sydney","W","G","0.00","0","0.00","0","45.00","2","0.00","0","45.00","2","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-303","Virginia Physical Therapy Association  PAC","2002","04/15/2002","APRN15_02","01/01/2002","03/31/2002","E","R","","08/22/2003","T","0","Treasurer","Sawyer","Sydney","W","G","875.00","2","0.00","0","1130.00","36","1000.00","0","2005.00","38","0.00","714.40","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-304","Certified Public Accountants PAC of Virginia","2002","10/28/2002","OCTP28_02","01/01/2002","10/23/2002","E","R","","11/25/2002","L","0","Treasurer","Peters","Stephanie","","G","10350.00","66","0.00","0","8486.00","514","0.00","0","18836.00","580","0.00","15631.65","0.00","0.00","0.00","0.00","0.00","0","0.00"
"91-304","Certified Public Accountants PAC of Virginia","2002","12/05/2002","DECP05_02","10/24/2002","11/28/2002","E","R","","12/04/2002","T","0","Treasurer","Peters","Stephanie","","G","600.00","4","0.00","0","130.00","8","0.00","0","730.00","12","0.00","4563.01","0.00","0.00","0.00","0.00","0.00","0","0.00"
